k,s,total_time_seconds,best_log_likelihood,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,transfer_pcie,warm_up_mcmc_cpu
5,3,14.350343465805054,-164.52655029296875,14.349036455154419,3.340660333633423,0.001271963119506836,10.78410530090332,0.09027242660522461,0.07648658752441406,0.010919809341430664
5,4,15.806480169296265,-214.54877624511718,15.805008888244629,3.351426362991333,0.0014369487762451172,12.226080894470215,0.09155607223510742,0.07711625099182129,0.012184619903564453
5,5,13.816669464111328,-170.58646697998046,13.815321922302246,3.3302254676818848,0.0013065338134765625,10.261297225952148,0.09024930000305176,0.07651925086975098,0.010300397872924805
5,6,15.722256898880005,-184.97983093261718,15.720913887023926,3.3475959300994873,0.0013065338134765625,12.14524221420288,0.09143257141113281,0.07720398902893066,0.012542247772216797
5,7,14.403775691986084,-216.9699691772461,14.402047395706177,3.3423104286193848,0.0016937255859375,10.834866046905518,0.09084057807922363,0.07669496536254883,0.010655641555786133
5,8,14.957939386367798,-209.2158645629883,14.956591844558716,3.4246985912323,0.0013217926025390625,11.307253122329712,0.09218168258666992,0.07538318634033203,0.011383056640625
5,9,12.183724164962769,-192.96859130859374,12.182438373565674,2.4922611713409424,0.0012574195861816406,9.481592178344727,0.08540225028991699,0.07462239265441895,0.009501457214355469
5,10,13.370556592941284,-230.19876708984376,13.369127750396729,2.482605457305908,0.0014050006866455078,10.675701379776001,0.0854942798614502,0.07494306564331055,0.010667562484741211
5,11,13.11803650856018,-179.12590942382812,13.116742849349976,3.3290090560913086,0.0012693405151367188,9.561836242675781,0.0941460132598877,0.07564020156860352,0.009307861328125
5,12,14.405552625656128,-219.16026000976564,14.40413761138916,3.428861141204834,0.0013871192932128906,10.751489877700806,0.09242796897888184,0.07447290420532227,0.010938167572021484
5,13,14.681777715682983,-212.87740631103514,14.68040657043457,3.401745319366455,0.0013430118560791016,11.051401376724243,0.0934598445892334,0.07607293128967285,0.010851621627807617
5,14,14.349490880966187,-188.64547576904297,14.34819507598877,3.340369939804077,0.0012698173522949219,10.781879663467407,0.09296846389770508,0.07561850547790527,0.010699272155761719
5,15,13.46442985534668,-183.30434875488282,13.463073015213013,3.3363304138183594,0.0013315677642822266,9.901724338531494,0.09319186210632324,0.07584786415100098,0.0097503662109375
5,16,13.944578409194946,-201.1880615234375,13.943264484405518,3.352816343307495,0.001287698745727539,10.364803314208984,0.09296560287475586,0.07583260536193848,0.010294437408447266
5,17,15.419753789901733,-192.13330688476563,15.418360233306885,3.4064807891845703,0.0013685226440429688,11.78596019744873,0.09207606315612793,0.07585334777832031,0.011756181716918945
5,18,12.569270610809326,-188.26586151123047,12.567973375320435,3.3362274169921875,0.0012717247009277344,9.00700855255127,0.09319400787353516,0.07605457305908203,0.008779525756835938
5,19,14.408473491668701,-203.25157012939454,14.407064437866211,3.3327105045318604,0.0013835430145263672,10.847432613372803,0.09348535537719727,0.0760660171508789,0.010680198669433594
5,20,13.362664699554443,-196.6427261352539,13.36122465133667,3.4369592666625977,0.0014026165008544922,9.700411319732666,0.09202194213867188,0.07506799697875977,0.009686470031738281
