k,s,total_time_seconds,best_log_likelihood,peak_vram_mb,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,peak_vram_mb,transfer_pcie,warm_up_mcmc_cpu
7,8,18.00351333618164,-236.25,0.02880859375,0.99462890625,0.65234375,0.45458984375,nan,18.00175714492798,3.955580949783325,0.0015218257904052734,13.645093441009521,0.10002779960632324,0.02880859375,0.22113513946533203,0.015594720840454102
7,9,17.270103693008423,-275.525,0.02880859375,0.9609375,0.6259765625,0.47802734375,0.0482177734375,17.26462459564209,3.86515212059021,0.005269527435302734,13.018806457519531,0.09919047355651855,0.02880859375,0.20175409317016602,0.013522863388061523
7,10,16.94009017944336,-254.35,0.02880859375,0.9990234375,0.57861328125,0.47802734375,0.043182373046875,16.936708450317383,3.8800747394561768,0.003165721893310547,12.653104782104492,0.10074925422668457,0.02880859375,0.22017121315002441,0.01333165168762207
8,1,17.29266667366028,-3476.4,0.05615234375,0.9775390625,0.61376953125,0.58935546875,0.1903076171875,17.286858081817627,4.184443235397339,0.005594491958618164,12.701937198638916,0.09925723075866699,0.05615234375,0.2230691909790039,0.012483596801757812
8,2,17.04837131500244,-3417.2,0.05615234375,0.970703125,0.62109375,0.58837890625,0.1617431640625,17.042766094207764,4.15973162651062,0.00537109375,12.484594583511353,0.10013294219970703,0.05615234375,0.22642850875854492,0.01242208480834961
8,3,17.280940294265747,-3413.4,0.05615234375,0.9736328125,0.61767578125,0.5869140625,0.1824951171875,17.274888277053833,4.28624415397644,0.005812644958496094,12.6003897190094,0.101654052734375,0.05615234375,0.2002859115600586,0.012318849563598633
8,4,17.268714666366577,-3452.2,0.05615234375,0.96484375,0.6181640625,0.5927734375,0.1881103515625,17.263136386871338,4.220455646514893,0.005362272262573242,12.656018257141113,0.10058736801147461,0.05615234375,0.20701384544372559,0.012431144714355469
8,5,17.441943883895874,-3440.8,0.05615234375,0.97705078125,0.619140625,0.58935546875,0.1812744140625,17.436235427856445,4.126005411148071,0.0054836273193359375,12.910826444625854,0.09907317161560059,0.05615234375,0.22192025184631348,0.012627840042114258
8,6,17.531421899795532,-3391.6,0.05615234375,0.97705078125,0.61669921875,0.5869140625,0.17333984375,17.52540612220764,4.248716831207275,0.005813121795654297,12.92095947265625,0.09792661666870117,0.05615234375,0.1878371238708496,0.013041019439697266
8,7,16.855748176574707,-3421.4,0.05615234375,0.94921875,0.62255859375,0.5908203125,0.184814453125,16.850255489349365,4.260416269302368,0.005289554595947266,12.213451385498047,0.09780526161193848,0.05615234375,0.2114098072052002,0.013560771942138672
8,8,17.489577531814575,-3395.6,0.05615234375,0.982421875,0.61572265625,0.58056640625,0.1737060546875,17.483500480651855,4.225033283233643,0.0058748722076416016,12.9049551486969,0.0990135669708252,0.05615234375,0.18097448348999023,0.012695550918579102
8,9,17.120911121368408,-3449.4,0.05615234375,0.9765625,0.6103515625,0.58740234375,0.1883544921875,17.11459970474243,4.226780652999878,0.0060977935791015625,12.503902912139893,0.09860372543334961,0.05615234375,0.2084815502166748,0.012372493743896484
8,10,17.38862442970276,-3435.0,0.05615234375,0.974609375,0.6201171875,0.5927734375,0.17626953125,17.381789684295654,4.236423015594482,0.006622791290283203,12.778724908828735,0.09882354736328125,0.05615234375,0.18712258338928223,0.012878179550170898
9,1,21.05712604522705,-8631.2,0.09521484375,0.95263671875,0.7021484375,0.55126953125,0.099853515625,21.045366048812866,4.472565174102783,0.011562108993530273,16.153714656829834,0.09910988807678223,0.09521484375,0.24817657470703125,0.01602625846862793
9,2,21.720770597457886,-8544.8,0.095703125,0.95361328125,0.70263671875,0.5517578125,0.10101318359375,21.70867347717285,4.485482692718506,0.011893510818481445,16.783615350723267,0.09936189651489258,0.095703125,0.26788926124572754,0.016721010208129883
9,3,21.5177059173584,-8578.4,0.095703125,0.953125,0.70263671875,0.5517578125,0.1019287109375,21.505521535873413,4.4784464836120605,0.011984586715698242,16.571287870407104,0.09931087493896484,0.095703125,0.28565502166748047,0.01645350456237793
9,4,21.1933331489563,-8525.6,0.095703125,0.95263671875,0.7021484375,0.55126953125,0.09979248046875,21.181806564331055,4.388368129730225,0.011330127716064453,16.396851539611816,0.0984489917755127,0.095703125,0.2262122631072998,0.016359329223632812
9,5,21.357836961746216,-8957.6,0.095703125,0.9375,0.703125,0.50244140625,0.15087890625,21.346208095550537,4.495385408401489,0.011420011520385742,16.425873517990112,0.09785771369934082,0.095703125,0.25676965713500977,0.016326904296875
