k,s,total_time_seconds,best_log_likelihood,peak_vram_mb,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,peak_vram_mb,transfer_pcie,warm_up_mcmc_cpu
6,5,4.937998533248901,-26.5046875,0.02880859375,0.9990234375,0.0435791015625,0.00010001659393310547,0.716796875,4.935016632080078,3.641684055328369,0.0027823448181152344,0.9667854309082031,0.10201716423034668,0.02880859375,0.14703154563903809,0.0009486675262451172
6,6,4.102608919143677,-26.3484375,0.02880859375,0.9990234375,0.03997802734375,0.00010001659393310547,0.72412109375,4.099664926528931,3.028902292251587,0.0027544498443603516,0.7645084857940674,0.09870362281799316,0.02880859375,0.13007378578186035,0.0007803440093994141
6,7,5.2756507396698,-26.64375,0.02880859375,0.9990234375,0.043182373046875,0.00010001659393310547,0.74365234375,5.272469758987427,3.922633409500122,0.0029571056365966797,0.9627401828765869,0.10865950584411621,0.02880859375,0.1743628978729248,0.0009534358978271484
6,8,5.399301528930664,-33.3875,0.02880859375,0.9990234375,0.00010001659393310547,0.08062744140625,0.6962890625,5.396089553833008,3.9197869300842285,0.003007650375366211,1.08309006690979,0.10851216316223145,0.02880859375,0.19233274459838867,0.0011470317840576172
6,9,5.403824329376221,-38.821875,0.02880859375,0.9990234375,0.00010001659393310547,0.129150390625,0.6376953125,5.400766849517822,3.949730157852173,0.002825021743774414,1.0555446147918701,0.10924363136291504,0.02880859375,0.18562006950378418,0.0011415481567382812
6,10,5.033278942108154,-26.6703125,0.02880859375,0.9990234375,0.041290283203125,0.00010001659393310547,0.72900390625,5.029950857162476,3.8585681915283203,0.003099679946899414,0.8146541118621826,0.10799813270568848,0.02880859375,0.15918517112731934,0.0007846355438232422
7,1,13.738015174865723,-889.05,0.03173828125,0.99853515625,0.2325439453125,0.27001953125,0.650390625,13.733282327651978,4.31290078163147,0.0045282840728759766,8.970883846282959,0.10471749305725098,0.03173828125,0.24070000648498535,0.009639978408813477
7,2,13.146637439727783,-810.25,0.03173828125,0.9990234375,0.19384765625,0.249267578125,0.7060546875,13.14089560508728,4.273248910903931,0.005459308624267578,8.44492220878601,0.10297989845275879,0.03173828125,0.21959257125854492,0.00921177864074707
7,3,14.078227996826172,-1149.4,0.03173828125,0.8759765625,0.50341796875,0.5087890625,0.23779296875,14.073374509811401,4.306613206863403,0.004604816436767578,9.399709701538086,0.10401415824890137,0.03173828125,0.18605470657348633,0.008916854858398438
7,4,14.022740602493286,-916.15,0.03173828125,0.9990234375,0.284912109375,0.2325439453125,0.64453125,14.017802238464355,4.136399984359741,0.0047168731689453125,9.505297183990479,0.10112500190734863,0.03173828125,0.18541812896728516,0.01058340072631836
7,5,13.842612028121948,-912.4,0.03173828125,0.97998046875,0.26513671875,0.2578125,0.6513671875,13.838419437408447,4.394333839416504,0.003980875015258789,9.044612169265747,0.1002500057220459,0.03173828125,0.19955968856811523,0.010025501251220703
7,6,14.838279724121094,-1130.1,0.03173828125,0.87060546875,0.486083984375,0.49169921875,0.28369140625,14.834080219268799,4.413172721862793,0.003991842269897461,10.01669430732727,0.10126590728759766,0.03173828125,0.21475911140441895,0.009988546371459961
