k,s,total_time_seconds,best_log_likelihood,peak_vram_mb,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,peak_vram_mb,transfer_pcie,warm_up_mcmc_cpu
17,1,36.29801321029663,-6076301.5,1363.09765625,0.795630156993866,0.44410306215286255,0.4435729682445526,0.49026021361351013,30.563748121261597,6.645797252655029,5.733025789260864,22.933679819107056,0.10270905494689941,1363.09765625,0.7485580444335938,0.023646831512451172
17,2,37.71258854866028,-6074062.25,1363.09765625,0.7977381944656372,0.44515109062194824,0.44495058059692383,0.4909254312515259,31.562294960021973,6.511054992675781,6.1491312980651855,24.02876925468445,0.10197591781616211,1363.09765625,0.7809946537017822,0.023512840270996094
17,3,36.81763410568237,-6074811.45,1363.09765625,0.7984793186187744,0.4456963837146759,0.44571149349212646,0.49283286929130554,30.566378831863403,6.62790584564209,6.249784231185913,22.8736515045166,0.1019749641418457,1363.09765625,0.7947111129760742,0.023832321166992188
18,1,56.391850233078,-14078682.8,1363.09765625,0.7791656851768494,0.4618898630142212,0.462163507938385,0.4754740297794342,43.543992042541504,6.860981702804565,12.845186948776245,33.41610813140869,0.09941792488098145,1363.09765625,0.9863529205322266,0.03480243682861328
18,2,56.074015378952026,-14079465.2,1363.09765625,0.7792019248008728,0.4620433747768402,0.4623400568962097,0.4751984775066376,42.14164686203003,6.871992588043213,13.92969560623169,32.0991849899292,0.09945392608642578,1363.09765625,1.0020785331726074,0.03328704833984375
18,3,56.46716070175171,-14078918.7,1363.09765625,0.77912837266922,0.46188950538635254,0.4620920419692993,0.4751302897930145,42.26959013938904,6.829779863357544,14.194926500320435,32.220070362091064,0.09907150268554688,1363.09765625,0.9941537380218506,0.03318452835083008
19,1,99.89266872406006,-32482008.8,1363.09765625,0.760951578617096,0.4798857867717743,0.479770302772522,0.4604906439781189,68.68514895439148,7.148568391799927,31.201305866241455,46.48439884185791,0.10010910034179688,1363.09765625,1.5535273551940918,0.047441720962524414
19,2,99.96210479736328,-32480254.2,1363.09765625,0.7627274394035339,0.48061227798461914,0.4804022014141083,0.46190038323402405,67.91262626647949,7.159376382827759,32.04156827926636,46.547778606414795,0.09989237785339355,1363.09765625,1.4747462272644043,0.047458648681640625
19,3,100.67542123794556,-32479112.6,1363.09765625,0.7613041996955872,0.47944995760917664,0.4795686900615692,0.4604521095752716,68.5808458328247,7.138176441192627,32.086674451828,46.720094442367554,0.10016155242919922,1363.09765625,1.5088286399841309,0.048554182052612305
20,1,176.63758325576782,-74696540.0,1363.09765625,0.7397664785385132,0.4958065450191498,0.49580761790275574,0.4485929608345032,107.30658864974976,7.406465768814087,69.315358877182,59.243895292282104,0.10037088394165039,1363.09765625,3.0857324600219727,0.0626986026763916
20,2,182.8513264656067,-74692373.6,1363.09765625,0.7401490807533264,0.49573206901550293,0.495684415102005,0.4489290118217468,108.92632532119751,7.363383531570435,73.90871167182922,60.83926248550415,0.10013031959533691,1363.09765625,3.1843039989471436,0.06188511848449707
20,3,179.23010230064392,-74715881.6,1363.09765625,0.7379040718078613,0.49437588453292847,0.49467363953590393,0.4470381438732147,106.28627181053162,7.376959800720215,72.92973303794861,58.904202938079834,0.10024404525756836,1363.09765625,3.065728187561035,0.061936140060424805
