k,s,total_time_seconds,best_log_likelihood,peak_vram_mb,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,peak_vram_mb,transfer_pcie,warm_up_mcmc_cpu
6,9,5.637453556060791,-38.88674201965332,0.02880859375,0.9998999834060669,0.1264636218547821,9.999999747378752e-05,0.6347199082374573,5.636142253875732,3.455158233642578,0.0010914802551269531,1.0136115550994873,0.1006004810333252,0.02880859375,0.73799729347229,0.0011148452758789062
6,10,5.651896953582764,-26.047466659545897,0.02880859375,0.9998999834060669,0.04221943020820618,9.999999747378752e-05,0.7080590724945068,5.650447607040405,3.680016279220581,0.0012395381927490234,0.7996194362640381,0.10239815711975098,0.02880859375,0.777937650680542,0.0007848739624023438
6,11,4.963406562805176,-30.29890670776367,0.0283203125,0.9998999834060669,0.06293340772390366,9.999999747378752e-05,0.707216739654541,4.9604551792144775,3.7577099800109863,0.002764463424682617,0.8816359043121338,0.09490776062011719,0.0283203125,0.16684770584106445,0.0008769035339355469
6,12,4.685358762741089,-0.012798309326171875,0.0283203125,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,0.9998999834060669,4.6813530921936035,3.529900550842285,0.0038139820098876953,0.8304398059844971,0.0933067798614502,0.0283203125,0.16669583320617676,0.0007734298706054688
6,13,4.990785360336304,-26.906208992004395,0.0283203125,0.9998999834060669,9.999999747378752e-05,0.05016697943210602,0.7465157508850098,4.986610412597656,3.7343835830688477,0.003975868225097656,0.9328601360321045,0.09521627426147461,0.0283203125,0.16262006759643555,0.0008885860443115234
6,14,5.010280609130859,-26.602107429504393,0.0283203125,0.9998999834060669,0.040039997547864914,9.999999747378752e-05,0.7415597438812256,5.006721019744873,3.7282865047454834,0.0033631324768066406,0.9635062217712402,0.09430718421936035,0.0283203125,0.16087555885314941,0.0009288787841796875
6,15,4.840054750442505,-26.340468406677246,0.0283203125,0.9998999834060669,0.040602557361125946,9.999999747378752e-05,0.7295986413955688,4.83695125579834,3.7130117416381836,0.002920866012573242,0.8104124069213867,0.09461236000061035,0.0283203125,0.15734100341796875,0.0008003711700439453
7,1,14.498219966888428,-900.6401062011719,0.0341796875,0.9765568971633911,0.25914856791496277,0.2666120231151581,0.6472712755203247,14.495541334152222,4.294418573379517,0.0024755001068115234,8.770340919494629,0.10135555267333984,0.0341796875,1.015392541885376,0.009469032287597656
7,2,13.530532598495483,-818.4640258789062,0.0341796875,0.9998999834060669,0.20243209600448608,0.24770353734493256,0.6820268034934998,13.528002738952637,4.291564464569092,0.0023238658905029297,8.228628635406494,0.10193586349487305,0.0341796875,0.6514761447906494,0.009048938751220703
7,3,12.674562454223633,-844.4258850097656,0.0341796875,0.9998999834060669,0.1807790845632553,0.25347015261650085,0.7301412224769592,12.671796083450317,4.269948244094849,0.002521991729736328,8.038891315460205,0.10195684432983398,0.0341796875,0.16950154304504395,0.008867979049682617
7,4,13.94932508468628,-912.0735717773438,0.0341796875,0.9998999834060669,0.29890623688697815,0.24359048902988434,0.6486466526985168,13.946028470993042,4.292856454849243,0.0030858516693115234,9.263929843902588,0.1024637222290039,0.0341796875,0.19622802734375,0.010090112686157227
7,5,14.438501834869385,-896.612255859375,0.0341796875,0.9998999834060669,0.26466554403305054,0.24357455968856812,0.6544502973556519,14.43585753440857,4.301168918609619,0.002382516860961914,8.802813529968262,0.10198378562927246,0.0341796875,0.9425370693206787,0.009631872177124023
7,6,14.366776466369629,-899.6954467773437,0.0341796875,0.9955229759216309,0.2567288875579834,0.24949492514133453,0.6643806099891663,14.34995150566101,4.301115989685059,0.0165860652923584,8.632855653762817,0.10194706916809082,0.0341796875,1.0092277526855469,0.00944375991821289
7,7,13.825248003005981,-853.3490234375,0.0341796875,0.9998999834060669,0.2578004002571106,0.21780996024608612,0.6679849624633789,13.82259464263916,4.2835917472839355,0.0024232864379882812,8.191858291625977,0.10187339782714844,0.0341796875,0.9414963722229004,0.008985757827758789
7,8,13.66775918006897,-869.2354858398437,0.0341796875,0.9998999834060669,0.21570061147212982,0.2608807682991028,0.6822705864906311,13.655338287353516,4.014466285705566,0.012222766876220703,8.276080846786499,0.1004173755645752,0.0341796875,0.9068872928619385,0.009146690368652344
7,9,13.520673036575317,-856.4229187011719,0.0341796875,0.9998999834060669,0.2671550512313843,0.2138236165046692,0.6749175786972046,13.518010377883911,3.874551773071289,0.00244140625,8.305214881896973,0.09999299049377441,0.0341796875,0.8709297180175781,0.009143352508544922
