k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
12,15,126.32,-61010.1475,0.9972,0.5397,0.5358,0.0956
12,16,125.97,-61317.5888,0.9939,0.5364,0.5401,0.0981
12,17,125.97,-61182.4081,0.9965,0.5386,0.5353,0.0982
12,18,125.12,-61114.3731,0.9933,0.5414,0.5404,0.0946
12,19,125.75,-61277.626,0.9925,0.5345,0.5427,0.098
12,20,125.32,-61070.5254,0.992,0.541,0.5402,0.0955
12,21,125.15,-61292.5488,0.989,0.5415,0.5417,0.0963
12,22,128.07,-61347.5936,0.9944,0.5281,0.5306,0.0952
12,23,124.86,-61360.0712,0.9849,0.5319,0.5376,0.0929
12,24,126.84,-61333.3399,0.9906,0.5326,0.5306,0.0931
12,25,124.82,-61436.0193,0.9849,0.5433,0.5462,0.0951
12,26,126.6,-61430.6919,0.9986,0.533,0.5368,0.0998
12,27,126.63,-61605.7568,0.9917,0.5366,0.5412,0.0994
12,28,124.76,-61222.0248,0.9944,0.5431,0.534,0.0968
12,29,124.78,-61158.0894,0.993,0.54,0.5384,0.0969
12,30,125.1,-61407.4913,0.9948,0.5392,0.5366,0.0979
13,1,156.54,-145109.5833,0.9999,0.5283,0.5257,0.1148
13,2,153.66,-143873.7638,0.9999,0.5279,0.5272,0.1127
13,3,153.58,-144509.7059,0.9947,0.5245,0.5221,0.1069
13,4,152.01,-144028.4965,0.9998,0.5293,0.5295,0.1102
13,5,154.85,-144587.7728,0.9999,0.5269,0.5277,0.1144
13,6,152.82,-144090.6715,0.9999,0.5316,0.5282,0.1092
13,7,155.53,-144367.6942,0.9999,0.5277,0.5281,0.1128
13,8,155.2,-144047.5823,0.9999,0.5274,0.5286,0.1118
13,9,153.55,-143729.7935,0.9999,0.5283,0.5289,0.1108
13,10,153.16,-143686.8585,0.9999,0.5279,0.5301,0.1101
13,11,152.47,-143222.1961,0.9999,0.5321,0.5284,0.1081
13,12,159.18,-144157.4178,0.9999,0.5278,0.5289,0.1116
13,13,152.55,-144414.865,0.9999,0.5268,0.5289,0.1123
13,14,153.25,-144161.8307,0.9999,0.529,0.5279,0.1116
13,15,152.96,-144598.3755,0.9999,0.528,0.5275,0.1133
13,16,154.09,-144184.13,0.9999,0.5288,0.5279,0.1121
13,17,153.06,-144087.7434,0.9999,0.5303,0.5264,0.1114
