k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
16,4,422.78,-2717700.7698,0.8351,0.4701,0.4701,0.4199
16,5,422.08,-2716734.8201,0.8378,0.4699,0.47,0.422
16,6,425.53,-2715219.6223,0.8377,0.469,0.469,0.4204
16,7,446.59,-2720670.1451,0.8353,0.4733,0.4735,0.4201
16,8,417.17,-2715655.4979,0.8387,0.4679,0.4679,0.4233
16,9,414.87,-2715635.1053,0.8382,0.4697,0.4697,0.4214
16,10,424.21,-2719289.2333,0.8379,0.4726,0.4728,0.4231
16,11,436.29,-2716765.4066,0.8405,0.4693,0.4692,0.4239
16,12,419.15,-2716907.9354,0.8305,0.4627,0.4631,0.4134
16,13,433.37,-2716970.8109,0.8361,0.4702,0.47,0.4202
16,14,432.3,-2717418.2427,0.8348,0.4709,0.471,0.4196
16,15,432.81,-2719424.2407,0.8347,0.4723,0.4725,0.4198
16,16,432.37,-2721013.1624,0.8346,0.4727,0.4727,0.4204
16,17,437.32,-2719445.2556,0.8331,0.4742,0.4742,0.4168
16,18,420.44,-2717030.4518,0.8371,0.4709,0.4706,0.4213
16,19,417.89,-2715808.9603,0.8364,0.47,0.4691,0.4203
16,20,430.01,-2719251.2692,0.8357,0.4715,0.4724,0.4209
16,21,408.1,-2716218.0015,0.8382,0.4707,0.4708,0.4205
16,22,408.73,-2717238.1668,0.8298,0.4622,0.4624,0.4134
16,23,413.37,-2715433.8717,0.8375,0.4689,0.4691,0.4204
17,1,610.99,-6321467.0178,0.822,0.4847,0.4844,0.4084
17,2,612.55,-6321251.6154,0.8204,0.485,0.4848,0.4062
17,3,627.92,-6324763.8134,0.8202,0.4859,0.4853,0.4075
17,4,613.55,-6325639.8211,0.8133,0.479,0.4791,0.3997
17,5,643.39,-6326771.3498,0.8199,0.4874,0.4873,0.4067
17,6,614.3,-6324950.3692,0.8212,0.4855,0.4857,0.4078
17,7,605.27,-6322017.8855,0.8205,0.4845,0.4843,0.4071
17,8,608.57,-6326011.3859,0.8194,0.4875,0.4877,0.4055
17,9,622.02,-6321432.3102,0.8212,0.4844,0.4842,0.4074
17,10,604.12,-6322384.1166,0.8204,0.4846,0.4848,0.4069
17,11,627.51,-6321220.1349,0.8209,0.4845,0.4845,0.407
17,12,625.2,-6320349.905,0.8216,0.4841,0.4837,0.4076
17,13,609.31,-6325197.0948,0.8193,0.4868,0.4866,0.4058
17,14,632.3,-6324391.8769,0.8207,0.4865,0.4866,0.4065
17,15,620.43,-6324248.2777,0.8202,0.4853,0.4853,0.4075
17,16,609.89,-6322838.8314,0.822,0.4848,0.4849,0.4085
17,17,665.67,-6321287.926,0.8208,0.4846,0.4844,0.4066
17,18,641.86,-6324570.7403,0.82,0.4866,0.4857,0.4066
17,19,602.68,-6324222.0659,0.8139,0.4806,0.4808,0.401
17,20,602.65,-6323801.3013,0.8196,0.4854,0.4861,0.4064
18,1,1075.98,-14642276.6714,0.8052,0.4979,0.4979,0.3961
18,2,1004.25,-14644371.45,0.799,0.4925,0.4928,0.3897
18,3,1038.59,-14647817.6625,0.8032,0.5002,0.5,0.3941
18,4,1017.89,-14638942.6684,0.806,0.498,0.498,0.3958
18,5,1042.32,-14640607.1936,0.8051,0.4984,0.4984,0.3953
18,6,1018.88,-14643203.0252,0.7994,0.4922,0.4924,0.3896
18,7,995.96,-14644105.277,0.8062,0.4983,0.4988,0.3963
18,8,1000.17,-14646160.4818,0.7979,0.4938,0.4941,0.3886
18,9,906.49,-14643192.224,0.8055,0.4987,0.4984,0.3958
18,10,910.61,-14644990.2102,0.8059,0.4985,0.4982,0.3967
18,11,922.94,-14644165.651,0.8037,0.4994,0.4994,0.3944
18,12,894.84,-14644089.8861,0.8039,0.4987,0.4986,0.3946
18,13,896.28,-14644725.0152,0.8039,0.499,0.4992,0.3945
18,14,914.36,-14643108.8833,0.8034,0.4995,0.4992,0.3938
18,15,911.59,-14640686.1772,0.7993,0.4937,0.4934,0.389
18,16,979.24,-14643753.0869,0.8051,0.499,0.4989,0.395
19,1,1787.99,-33797053.2379,0.7865,0.5123,0.5122,0.3854
19,2,1832.33,-33793746.3526,0.788,0.5104,0.5104,0.3876
19,3,1816.37,-33799122.0989,0.7873,0.5115,0.5113,0.3872
19,4,1831.36,-33799363.6553,0.7811,0.5066,0.5068,0.3811
19,5,1915.9,-33796448.708,0.7882,0.5106,0.5107,0.3877
19,6,1804.59,-33801756.1652,0.7873,0.5114,0.5114,0.3875
19,7,1771.73,-33805502.87,0.7881,0.5119,0.5117,0.3875
19,8,1821.22,-33796510.4731,0.7876,0.5115,0.5116,0.387
19,9,1772.2,-33801228.2201,0.7817,0.5063,0.5064,0.382
19,10,1793.66,-33801560.3662,0.7874,0.5115,0.5116,0.3872
19,11,1795.97,-33800405.784,0.7874,0.5113,0.5113,0.3872
20,1,3634.92,-77964734.8163,0.7656,0.5219,0.5221,0.3878
20,2,3707.02,-77947884.9715,0.7664,0.5215,0.5215,0.3871
20,3,3616.82,-77956118.2037,0.7665,0.5212,0.5214,0.3881
20,4,3609.33,-77973008.1813,0.7654,0.522,0.5221,0.3879
20,5,3608.51,-77960898.1039,0.7666,0.5213,0.5214,0.3878
20,6,3528.83,-77960883.0978,0.7659,0.5216,0.5218,0.388
20,7,3595.69,-77961718.0437,0.7668,0.5211,0.5213,0.3881
