k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
9,16,88.43,-4420.7006,0.7767,0.5895,0.5091,0.211
9,17,89.46,-4458.2014,0.7499,0.6027,0.501,0.2102
9,18,105.55,-4531.8776,0.791,0.5634,0.4731,0.2585
9,19,88.53,-4421.514,0.77,0.5967,0.5072,0.2115
9,20,73.01,-4321.6263,0.7303,0.6446,0.5433,0.168
9,21,87.04,-4405.2186,0.7543,0.599,0.508,0.2012
9,22,91.71,-4418.6317,0.7724,0.5962,0.4978,0.2171
9,23,92.7,-4402.0451,0.8014,0.5657,0.4975,0.2211
9,24,86.34,-4443.8211,0.7411,0.6111,0.5091,0.2028
9,25,73.84,-4342.735,0.7426,0.6391,0.5312,0.1737
9,26,86.65,-4417.0326,0.7625,0.597,0.5219,0.2052
9,27,86.67,-4370.9088,0.7917,0.5882,0.5022,0.2036
10,1,91.94,-10150.5856,0.7643,0.6063,0.5072,0.2104
10,2,101.16,-10245.0175,0.7722,0.5923,0.4946,0.2281
10,3,92.46,-10091.0454,0.7779,0.5942,0.5052,0.2099
10,4,99.35,-10233.4484,0.7805,0.5862,0.4925,0.2285
10,5,81.77,-9971.8536,0.7518,0.6337,0.5219,0.1808
10,6,94.6,-10125.4005,0.7737,0.5928,0.4934,0.2066
10,7,85.24,-10041.6258,0.7548,0.5987,0.5177,0.1951
10,8,97.9,-10212.9575,0.7681,0.5944,0.5035,0.2221
10,9,97.9,-10245.4486,0.7654,0.5967,0.4994,0.2269
10,10,90.68,-10131.8467,0.7734,0.608,0.5001,0.2063
10,11,98.29,-10234.4115,0.7711,0.5828,0.489,0.2234
10,12,96.53,-10178.7453,0.771,0.5985,0.5006,0.2171
10,13,87.69,-10097.6493,0.7535,0.6134,0.5203,0.2008
10,14,94.87,-10140.4998,0.7762,0.5941,0.5002,0.2168
10,15,95.95,-10135.9532,0.7825,0.5963,0.4927,0.2157
10,16,96.01,-10218.3802,0.7718,0.5934,0.4972,0.2256
10,17,90.38,-10081.644,0.7674,0.5982,0.5144,0.2078
10,18,94.54,-10165.9497,0.7689,0.5932,0.5089,0.217
10,19,89.81,-10067.7481,0.7666,0.5997,0.5048,0.1961
10,20,89.14,-10096.7746,0.7633,0.6131,0.5094,0.2014
10,21,90.09,-10151.5898,0.7631,0.6049,0.4944,0.2041
10,22,101.41,-10211.6151,0.7843,0.5834,0.4917,0.2286
10,23,88.32,-10096.5949,0.7496,0.614,0.5247,0.199
10,24,95.08,-10185.8357,0.7681,0.5946,0.5055,0.2188
10,25,94.17,-10144.6013,0.7563,0.6051,0.5132,0.2123
10,26,88.44,-10082.0827,0.756,0.6107,0.5181,0.2024
11,1,98.71,-23007.106,0.7584,0.5974,0.5025,0.2094
11,2,101.22,-23102.7104,0.7717,0.5994,0.4977,0.2192
11,3,104.66,-23204.2065,0.7721,0.5989,0.4918,0.2255
11,4,107.11,-23138.0173,0.7842,0.5881,0.4886,0.2278
11,5,99.11,-22954.7297,0.7776,0.5975,0.4998,0.2132
11,6,96.99,-22946.9929,0.7504,0.6001,0.5121,0.2042
11,7,92.83,-22825.619,0.7644,0.6107,0.5123,0.2021
11,8,101.57,-23147.53,0.7653,0.6037,0.5007,0.2196
11,9,101.53,-23122.1119,0.766,0.6052,0.4987,0.2187
11,10,97.81,-23045.7338,0.7651,0.6077,0.5043,0.2116
11,11,101.37,-23100.103,0.7713,0.6028,0.4953,0.219
11,12,97.18,-23012.2516,0.7548,0.6091,0.4992,0.2042
11,13,104.05,-23125.5017,0.7838,0.5926,0.489,0.2229
11,14,104.05,-23075.8195,0.7795,0.5941,0.4923,0.2229
11,15,101.51,-23081.158,0.7718,0.6009,0.499,0.2165
11,16,103.23,-23143.4071,0.7746,0.5971,0.494,0.2234
11,17,98.13,-23105.3505,0.7571,0.6067,0.4961,0.208
11,18,103.56,-23179.6176,0.7581,0.5939,0.4968,0.2186
11,19,92.55,-22908.4606,0.7494,0.6186,0.5189,0.2011
11,20,103.73,-23235.1164,0.7555,0.6032,0.4923,0.2168
11,21,103.62,-23193.2231,0.7694,0.5983,0.4945,0.226
11,22,95.91,-22952.5988,0.7623,0.607,0.5136,0.2076
11,23,95.75,-22955.5437,0.7545,0.6111,0.5179,0.2055
11,24,101.2,-23170.5754,0.7718,0.5999,0.495,0.2224
11,25,98.41,-23079.3863,0.7623,0.6062,0.5062,0.215
12,1,105.58,-51778.5891,0.7708,0.6051,0.4993,0.2135
