k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
9,15,81.98,-4917.2951,0.9886,0.5517,0.5573,0.0868
9,16,79.76,-4761.1743,0.9682,0.5541,0.559,0.0618
9,17,78.02,-4840.1898,0.9611,0.5773,0.5848,0.0726
9,18,79.28,-4824.1907,0.9567,0.5644,0.5695,0.0629
9,19,80.25,-4908.265,0.968,0.5742,0.5612,0.0796
9,20,77.43,-4702.2423,0.9516,0.5807,0.56,0.0565
9,21,80.9,-4832.9003,0.9891,0.5491,0.5635,0.0781
9,22,79.76,-4855.8689,0.9804,0.5598,0.5691,0.0846
9,23,78.2,-4859.7357,0.9532,0.5653,0.575,0.0668
9,24,80.61,-4834.2923,0.9911,0.5474,0.5673,0.0793
9,25,81.1,-4847.5793,0.987,0.5633,0.5585,0.0787
9,26,78.91,-4796.3407,0.9753,0.5662,0.5653,0.07
9,27,89.01,-4969.8699,0.9947,0.5346,0.5217,0.1002
9,28,79.78,-4789.2792,0.9766,0.5488,0.5606,0.0669
9,29,77.7,-4772.2586,0.9575,0.5741,0.5515,0.0602
9,30,77.87,-4687.697,0.9598,0.5707,0.577,0.0526
10,1,87.6,-9886.9284,0.9833,0.5435,0.5374,0.0579
10,2,86.27,-9914.3716,0.9908,0.5368,0.5396,0.0621
10,3,85.85,-9823.0538,0.9841,0.5474,0.5478,0.0526
10,4,88.86,-10026.8171,0.9961,0.537,0.5483,0.0744
10,5,95.26,-11850.8517,0.9783,0.545,0.5546,0.0831
10,6,93.25,-11592.8188,0.9723,0.5654,0.5712,0.0743
10,7,93.27,-11712.0919,0.9656,0.5571,0.5621,0.0723
10,8,91.39,-11660.2233,0.9502,0.5645,0.5631,0.0652
10,9,93.96,-11681.2109,0.989,0.5512,0.5437,0.0758
10,10,94.25,-11753.0341,0.9907,0.5478,0.5413,0.0833
10,11,99.41,-11719.3262,0.9779,0.5634,0.5609,0.0814
10,12,91.94,-11712.6723,0.9801,0.5714,0.5462,0.0845
10,13,92.63,-11705.5633,0.9846,0.5562,0.5419,0.0809
10,14,96.21,-11772.5883,0.988,0.546,0.5466,0.0803
10,15,94.41,-11522.4745,0.9777,0.5591,0.555,0.0708
10,16,94.22,-11785.1791,0.9648,0.5598,0.5616,0.0758
10,17,93.96,-11805.2277,0.9682,0.5583,0.5553,0.08
10,18,93.76,-11464.998,0.971,0.5653,0.5574,0.0664
10,19,95.81,-11629.4542,0.9775,0.5489,0.5572,0.076
10,20,94.88,-11741.9554,0.9865,0.5568,0.5605,0.0855
10,21,93.81,-11610.6629,0.9731,0.556,0.558,0.071
10,22,91.99,-11642.3703,0.971,0.5664,0.5515,0.0731
10,23,100.85,-11702.2267,0.9811,0.5548,0.551,0.0763
10,24,93.9,-11784.7926,0.983,0.5561,0.5584,0.0857
10,25,92.22,-11596.8025,0.9601,0.5716,0.5774,0.0719
10,26,93.44,-11747.5485,0.9815,0.5447,0.55,0.0756
10,27,97.71,-11897.6093,0.9827,0.5517,0.562,0.0918
10,28,97.64,-11863.4443,0.9988,0.5473,0.5415,0.0976
10,29,94.97,-11870.594,0.9772,0.5446,0.5467,0.0849
10,30,97.5,-12012.012,0.9816,0.5463,0.5367,0.0935
11,1,116.42,-28327.2324,0.9947,0.5356,0.5319,0.0995
11,2,113.05,-28285.7459,0.9899,0.5434,0.5361,0.0938
11,3,112.6,-28036.9929,0.9888,0.5407,0.5449,0.0879
11,4,111.77,-28269.1678,0.9868,0.5442,0.538,0.0936
11,5,114.02,-28039.049,0.9945,0.5426,0.5357,0.0896
11,6,113.75,-28396.919,0.9944,0.5361,0.5332,0.0989
11,7,113.18,-28181.2039,0.9919,0.5451,0.5347,0.0921
11,8,112.5,-28014.0129,0.9947,0.5377,0.5389,0.0912
11,9,113.73,-28142.1413,0.9947,0.5401,0.5363,0.0912
11,10,112.39,-28124.3334,0.99,0.5394,0.545,0.0879
11,11,112.12,-28121.565,0.9847,0.5461,0.5447,0.088
