k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
15,27,223.23,-580953.1329,0.9539,0.4675,0.4346,0.2287
15,28,235.35,-582463.3531,0.9533,0.4645,0.4317,0.2328
16,1,279.18,-1296095.8084,0.9497,0.4668,0.4327,0.2325
16,2,279.74,-1297605.5854,0.9474,0.4699,0.4345,0.2318
16,3,288.05,-1297733.5682,0.9487,0.4674,0.4332,0.2343
16,4,276.59,-1297334.3023,0.9476,0.4693,0.4334,0.232
16,5,279.85,-1296541.6869,0.9552,0.4725,0.4389,0.2393
16,6,280.03,-1297394.3519,0.951,0.4663,0.4307,0.2353
16,7,279.82,-1297822.3466,0.9486,0.4683,0.4328,0.2338
16,8,276.04,-1295700.4376,0.9507,0.4679,0.4323,0.2329
16,9,277.12,-1297632.0998,0.949,0.4675,0.4332,0.234
16,10,275.75,-1296630.2086,0.9544,0.4744,0.4396,0.2384
16,11,281.89,-1297694.0908,0.9558,0.4723,0.4366,0.2409
16,12,278.8,-1297219.0711,0.9482,0.4693,0.4343,0.2325
16,13,280.6,-1297370.4373,0.9485,0.4687,0.4334,0.2333
16,14,278.28,-1298652.9261,0.9453,0.4686,0.4347,0.2315
16,15,278.03,-1297266.8449,0.954,0.4737,0.438,0.2392
16,16,278.51,-1297128.001,0.9484,0.4683,0.4331,0.2333
16,17,281.63,-1297489.9477,0.9518,0.4655,0.4294,0.2368
16,18,276.29,-1298054.5214,0.9474,0.4695,0.4347,0.2328
16,19,277.96,-1296809.2839,0.9498,0.4672,0.4321,0.2331
16,20,281.45,-1296849.9151,0.9499,0.467,0.4316,0.2344
16,21,291.91,-1297452.8429,0.9489,0.4684,0.4328,0.2339
16,22,304.53,-1297369.1495,0.948,0.4696,0.4338,0.2329
16,23,284.8,-1298909.2686,0.9445,0.4702,0.4358,0.2312
16,24,295.09,-1296618.1891,0.9484,0.4695,0.4332,0.232
16,25,284.78,-1296343.3283,0.9493,0.468,0.4338,0.2322
16,26,288.17,-1297767.1219,0.9499,0.4769,0.4425,0.2353
16,27,281.72,-1297719.4404,0.9479,0.4692,0.4328,0.2327
17,1,362.41,-2882882.8492,0.9391,0.4738,0.4398,0.2311
17,2,360.9,-2885554.876,0.9389,0.4739,0.4386,0.2322
17,3,365.68,-2884518.0521,0.9382,0.4741,0.4402,0.2308
17,4,362.67,-2883842.154,0.9388,0.4746,0.4398,0.2309
17,5,365.77,-2884180.5856,0.9386,0.4741,0.4395,0.2309
17,6,360.49,-2883171.7276,0.9375,0.4756,0.441,0.2297
17,7,361.39,-2881887.6617,0.9395,0.474,0.4393,0.2305
17,8,371.81,-2882050.9095,0.941,0.4728,0.4379,0.2322
17,9,360.8,-2885395.139,0.9368,0.4758,0.4412,0.2299
17,10,359.3,-2882422.3358,0.9445,0.4802,0.4456,0.2356
17,11,356.95,-2882178.4296,0.9381,0.4756,0.4411,0.2291
17,12,360.19,-2884203.1029,0.9441,0.479,0.4454,0.2365
17,13,356.44,-2881433.1818,0.9385,0.4746,0.4401,0.2295
17,14,357.68,-2882226.4169,0.9381,0.4755,0.4411,0.2294
17,15,359.21,-2884763.9416,0.9377,0.4741,0.4403,0.2305
17,16,358.35,-2883140.1247,0.9381,0.4751,0.4405,0.2297
17,17,359.45,-2885338.8557,0.9376,0.4753,0.44,0.231
17,18,356.81,-2882792.883,0.9372,0.4758,0.4425,0.2287
17,19,401.44,-2883137.7753,0.9365,0.4761,0.4419,0.2287
17,20,372.1,-2883355.9096,0.9388,0.474,0.44,0.2305
17,21,371.49,-2883140.7879,0.9365,0.4766,0.4421,0.2285
17,22,380.13,-2883263.0345,0.9425,0.4815,0.4466,0.2346
17,23,365.79,-2881211.2281,0.9428,0.471,0.4358,0.2335
17,24,357.75,-2886099.8973,0.9358,0.4764,0.4417,0.2292
17,25,367.64,-2882894.3671,0.9399,0.474,0.4389,0.2317
17,26,362.53,-2884233.0828,0.9362,0.4762,0.4417,0.2285
18,1,525.83,-6405890.8158,0.9355,0.4813,0.4474,0.2402
18,2,525.2,-6405976.6355,0.9349,0.4819,0.4484,0.2395
18,3,525.42,-6405778.4383,0.9349,0.4821,0.4482,0.2394
18,4,534.81,-6405292.1448,0.9351,0.4817,0.4482,0.2395
18,5,520.67,-6409133.6293,0.9332,0.4834,0.4499,0.2381
18,6,519.66,-6402396.0827,0.9346,0.4824,0.4494,0.2383
18,7,518.89,-6408727.7847,0.9337,0.4837,0.4494,0.2387
18,8,541.52,-6405193.3652,0.9346,0.4824,0.4488,0.239
18,9,517.19,-6405038.4267,0.9356,0.4817,0.448,0.2403
18,10,524.05,-6406883.3133,0.9356,0.4805,0.4481,0.2405
18,11,522.64,-6407918.2785,0.929,0.4766,0.4435,0.2339
18,12,521.3,-6402049.801,0.9292,0.4775,0.4444,0.2331
18,13,536.37,-6404041.1295,0.9371,0.4805,0.4469,0.2413
18,14,520.6,-6412149.4086,0.9333,0.4831,0.4494,0.24
18,15,523.23,-6405704.2495,0.9357,0.4815,0.4486,0.2398
18,16,520.08,-6405805.4979,0.9342,0.483,0.4492,0.2387
18,17,545.69,-6402880.9062,0.9295,0.4771,0.4435,0.2327
18,18,542.53,-6403908.5261,0.9286,0.4775,0.4441,0.2322
18,19,550.75,-6403046.1792,0.9347,0.4829,0.4496,0.2385
18,20,536.09,-6405423.7663,0.9338,0.4833,0.4499,0.2384
18,21,529.82,-6408083.2703,0.9293,0.4772,0.4434,0.2343
18,22,544.98,-6407286.4662,0.9344,0.4824,0.4488,0.239
18,23,537.29,-6405894.712,0.9282,0.4781,0.4449,0.2331
19,1,891.41,-14240722.6798,0.9201,0.4848,0.4533,0.246
19,2,876.4,-14247395.3865,0.9216,0.4832,0.4514,0.2486
19,3,872.15,-14253465.5581,0.9191,0.4852,0.454,0.247
19,4,863.03,-14256078.8761,0.9193,0.4857,0.4545,0.2463
19,5,865.82,-14248139.3868,0.9212,0.4841,0.4526,0.2476
19,6,864.64,-14246599.8579,0.9195,0.4855,0.4541,0.2461
19,7,864.04,-14249038.9476,0.9195,0.4855,0.4539,0.2462
