k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
15,12,232.64,-798216.5442,0.8533,0.4185,0.4197,0.451
15,13,238.01,-801012.323,0.8469,0.4258,0.4263,0.4481
15,14,256.64,-799612.7639,0.847,0.4221,0.4222,0.4459
15,15,237.71,-800558.8628,0.846,0.4235,0.4241,0.4472
15,16,239.26,-800824.9712,0.8484,0.424,0.425,0.4489
15,17,234.57,-799608.2704,0.8475,0.4224,0.4223,0.4455
15,18,275.38,-801458.5324,0.8436,0.4267,0.4264,0.4442
15,19,243.35,-801123.2812,0.8422,0.425,0.4255,0.4448
15,20,247.81,-800197.5573,0.8491,0.4222,0.4235,0.4476
15,21,238.19,-802263.9328,0.8459,0.4292,0.4295,0.4451
15,22,237.71,-801752.0008,0.845,0.4295,0.4285,0.4447
15,23,241.45,-801947.5879,0.8426,0.4264,0.4273,0.4414
15,24,247.5,-800827.2798,0.8436,0.4259,0.4261,0.4446
15,25,243.61,-800306.146,0.8487,0.4233,0.424,0.4492
15,26,248.95,-801116.7962,0.8424,0.4269,0.4272,0.4414
15,27,247.76,-799912.0202,0.8402,0.4127,0.4137,0.4358
16,1,313.11,-1826589.734,0.8281,0.4446,0.4444,0.4293
16,2,309.4,-1824552.9759,0.8271,0.4432,0.4429,0.4284
16,3,316.21,-1826156.8593,0.826,0.4436,0.4436,0.4284
16,4,314.78,-1825305.5983,0.8248,0.4446,0.4444,0.4252
16,5,310.65,-1824488.1967,0.8274,0.4426,0.4427,0.4281
16,6,306.61,-1826308.8023,0.8253,0.4436,0.4443,0.4274
16,7,308.78,-1824882.2071,0.8285,0.4424,0.4426,0.4296
16,8,306.7,-1824576.7365,0.8289,0.4416,0.4422,0.4303
16,9,311.86,-1830399.7994,0.8233,0.4504,0.4502,0.425
16,10,310.01,-1827784.5065,0.829,0.4455,0.446,0.4304
16,11,308.05,-1826150.9869,0.8266,0.4442,0.4437,0.4272
16,12,306.33,-1826118.7578,0.824,0.4449,0.445,0.4255
16,13,316.1,-1825474.7678,0.8294,0.4435,0.4427,0.4305
16,14,314.48,-1823162.654,0.8289,0.441,0.44,0.4292
16,15,309.46,-1827422.125,0.8252,0.4448,0.4452,0.4274
16,16,322.38,-1825238.7709,0.8244,0.4439,0.4433,0.4254
16,17,321.1,-1829487.6855,0.8249,0.4492,0.4487,0.4268
16,18,324.6,-1825760.5451,0.8255,0.445,0.4446,0.4259
16,19,314.18,-1825514.6869,0.827,0.4439,0.4444,0.4288
16,20,309.52,-1827029.2755,0.8281,0.4458,0.4455,0.4306
16,21,317.35,-1826689.4048,0.8269,0.4464,0.4463,0.4289
16,22,312.73,-1823436.5745,0.8285,0.4404,0.4401,0.4297
16,23,327.25,-1825876.6788,0.8265,0.4446,0.4436,0.4281
16,24,327.38,-1828315.4882,0.8155,0.436,0.4355,0.4181
16,25,308.65,-1826846.8174,0.8186,0.4389,0.4389,0.4203
17,1,450.84,-4137954.9665,0.8072,0.4617,0.4614,0.4095
17,2,433.65,-4138925.8496,0.8066,0.4621,0.4622,0.4091
17,3,455.58,-4138886.1797,0.8061,0.4626,0.4621,0.4094
17,4,448.35,-4137026.1419,0.8079,0.4601,0.4603,0.4104
17,5,467.6,-4143691.255,0.8025,0.466,0.466,0.4061
17,6,436.72,-4137418.8818,0.8073,0.4612,0.4612,0.4105
17,7,439.03,-4141188.5437,0.8048,0.4642,0.4639,0.4078
17,8,461.29,-4139768.1969,0.8043,0.4626,0.4626,0.4073
17,9,462.07,-4139776.7556,0.8056,0.4618,0.4624,0.4088
17,10,433.54,-4135619.9397,0.8025,0.4534,0.4535,0.406
17,11,438.83,-4140696.8277,0.8044,0.4626,0.4633,0.408
17,12,439.33,-4143950.5689,0.8098,0.4632,0.463,0.4137
