k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
15,19,454.11,-1924178.5027,0.9883,0.5017,0.564,0.2264
15,20,457.3,-1926086.7086,0.9887,0.501,0.5628,0.2273
15,21,456.47,-1922721.5232,0.9892,0.5019,0.5631,0.2258
15,22,404.76,-1923098.336,0.9904,0.4998,0.5629,0.2267
15,23,409.02,-1924858.6521,0.9889,0.5013,0.562,0.2274
15,24,408.38,-1922110.8887,0.9912,0.4991,0.5617,0.2274
15,25,399.54,-1924354.9469,0.988,0.5015,0.5643,0.2262
15,26,400.11,-1924330.032,0.9883,0.5011,0.5637,0.2268
15,27,403.63,-1924133.0398,0.9897,0.5005,0.5619,0.2274
15,28,404.95,-1925871.9194,0.9886,0.5003,0.5629,0.2278
16,1,660.33,-4688272.8957,0.9962,0.5008,0.5622,0.2412
16,2,649.34,-4690474.5978,0.9945,0.5024,0.5633,0.2407
16,3,653.22,-4686402.8164,0.9958,0.5016,0.563,0.2405
16,4,653.09,-4686003.9278,0.9967,0.5013,0.5624,0.2404
16,5,659.36,-4686123.7717,0.9966,0.5013,0.5623,0.2404
16,6,649.97,-4690042.1617,0.9947,0.502,0.5639,0.2399
16,7,653.6,-4690372.1933,0.9956,0.502,0.562,0.2409
16,8,652.97,-4683523.6924,0.9972,0.501,0.5628,0.2398
16,9,584.69,-4685694.5824,0.996,0.5017,0.5632,0.2399
16,10,583.12,-4687982.107,0.9951,0.5023,0.5634,0.24
16,11,585.21,-4689500.028,0.9961,0.5014,0.5627,0.2406
16,12,585.42,-4689691.5658,0.995,0.5018,0.5635,0.2401
16,13,594.83,-4687377.7026,0.997,0.5015,0.5616,0.2407
16,14,585.91,-4686881.0696,0.9957,0.5019,0.5629,0.2399
16,15,587.52,-4690307.1199,0.9949,0.502,0.5639,0.2397
16,16,664.29,-4688548.1709,0.9954,0.5022,0.5623,0.2405
16,17,669.77,-4687451.9746,0.9962,0.502,0.5622,0.2402
16,18,590.08,-4685607.3984,0.9957,0.5019,0.5631,0.2396
16,19,586.17,-4683073.3712,0.9963,0.5018,0.563,0.239
16,20,595.72,-4689695.8139,0.9964,0.5009,0.562,0.2412
16,21,594.7,-4687513.4879,0.9974,0.5011,0.561,0.241
16,22,583.66,-4683698.8584,0.9964,0.5014,0.5634,0.2397
16,23,585.8,-4687665.9987,0.9957,0.5015,0.5633,0.24
16,24,586.09,-4688740.5769,0.9951,0.5023,0.563,0.2404
17,1,1046.44,-11398934.9094,0.9945,0.4987,0.5578,0.2493
17,2,1041.53,-11398376.6346,0.995,0.4985,0.5577,0.2495
17,3,1049.25,-11403677.4023,0.9943,0.4992,0.5576,0.2498
17,4,1046.44,-11403130.7862,0.9941,0.4993,0.5581,0.2493
17,5,1047.32,-11399058.8832,0.9943,0.499,0.5582,0.2492
17,6,1053.75,-11396934.368,0.9947,0.4992,0.5573,0.2495
17,7,962.47,-11404034.3996,0.9942,0.4985,0.5579,0.2496
17,8,950.02,-11396792.9787,0.9946,0.499,0.5579,0.2492
17,9,945.68,-11398449.9001,0.9943,0.4993,0.5579,0.2488
17,10,950.92,-11404050.5962,0.9888,0.494,0.552,0.2448
17,11,947.98,-11410007.6206,0.9938,0.4989,0.5579,0.2497
17,12,1067.09,-11408889.5711,0.9931,0.4996,0.5583,0.2497
17,13,1043.4,-11397152.236,0.9946,0.4991,0.5581,0.2491
17,14,1046.22,-11401702.6887,0.9939,0.4994,0.558,0.2492
17,15,1045.87,-11402023.9902,0.9943,0.4988,0.5577,0.2496
17,16,1040.34,-11401652.4037,0.9941,0.4995,0.5581,0.2492
17,17,1044.25,-11407146.3946,0.9939,0.4993,0.5584,0.2492
17,18,1044.95,-11397212.7516,0.9948,0.4986,0.5578,0.2491
18,1,1859.75,-27773992.0054,0.9852,0.5002,0.5556,0.2599
18,2,1865.0,-27774071.0328,0.9854,0.4999,0.5552,0.2603
18,3,1863.76,-27764239.1603,0.9857,0.5,0.5549,0.2599
18,4,1879.42,-27771851.5617,0.9851,0.5002,0.556,0.2598
18,5,1926.2,-27769861.7109,0.9857,0.4998,0.5552,0.2601
18,6,1922.58,-27788396.2597,0.9844,0.5002,0.5555,0.2599
18,7,1927.84,-27779028.979,0.9849,0.5003,0.5555,0.26
18,8,1701.86,-27767302.6633,0.9854,0.5002,0.5553,0.2602
19,1,3667.76,-67834756.1078,0.9686,0.5041,0.5541,0.2739
19,2,3674.39,-67818886.9522,0.9685,0.5048,0.5547,0.2736
19,3,3718.28,-67917266.8317,0.9664,0.5052,0.5554,0.2744
19,4,3701.02,-67880437.6012,0.9686,0.5046,0.5547,0.2742
19,5,3710.44,-67917986.3561,0.9659,0.5056,0.5551,0.2744
20,1,7983.29,-166779017.685,0.9361,0.5137,0.5572,0.294
20,2,7888.51,-166727996.6093,0.931,0.5087,0.5519,0.2886
20,3,7882.24,-166661525.0397,0.9316,0.5084,0.552,0.2882
20,4,7800.71,-166918501.7243,0.9348,0.5147,0.558,0.2949
20,5,7877.64,-166793773.0819,0.9361,0.514,0.5571,0.2939
20,6,7791.66,-166955235.3513,0.934,0.5146,0.5574,0.2948
