k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
21,21,946.36,-20900533.1202,0.6661,0.4357,0.4438,0.4232
21,22,946.75,-20902275.7891,0.6603,0.4297,0.4379,0.4182
21,23,945.7,-20884895.6316,0.6692,0.4322,0.4402,0.427
21,24,952.44,-20900912.4853,0.6667,0.4354,0.4435,0.424
21,25,947.87,-20891351.3661,0.6621,0.4283,0.4364,0.4201
21,26,946.46,-20895733.7552,0.6616,0.4284,0.4367,0.4192
21,27,951.39,-20905437.4744,0.6652,0.4363,0.4444,0.4224
21,28,960.69,-20887350.7673,0.668,0.4332,0.4414,0.4253
21,29,954.47,-20899243.3867,0.6612,0.4284,0.4365,0.4188
21,30,959.02,-20886328.7776,0.6681,0.4331,0.4413,0.4252
22,1,1749.83,-42911766.8614,0.6486,0.4315,0.439,0.4275
22,2,1695.53,-42916481.9496,0.6485,0.4314,0.4385,0.4275
22,3,1720.54,-42947994.9583,0.6455,0.4345,0.4418,0.4241
22,4,1786.57,-42936405.6298,0.6515,0.4403,0.4476,0.4289
22,5,1789.81,-42923505.2535,0.6478,0.4324,0.4395,0.4263
22,6,1713.16,-42911579.5743,0.6486,0.4314,0.4388,0.4277
22,7,1709.58,-42921725.4547,0.6474,0.4329,0.4402,0.4262
22,8,1753.94,-42940103.2109,0.6512,0.4407,0.4482,0.4283
22,9,1788.47,-42922044.1437,0.6476,0.4331,0.4404,0.426
22,10,1716.47,-42864541.0148,0.6526,0.4275,0.4348,0.432
22,11,1812.31,-42923982.2401,0.6474,0.4333,0.4406,0.4254
22,12,1711.22,-42961838.9887,0.6439,0.4365,0.4438,0.4215
22,13,1708.46,-42971197.8477,0.6425,0.438,0.4454,0.4205
22,14,1722.66,-42929465.2391,0.6472,0.4328,0.4401,0.4257
22,15,1878.45,-42930416.5158,0.6472,0.4328,0.4401,0.4258
22,16,1827.75,-42921806.4118,0.6473,0.4329,0.4403,0.4266
22,17,1744.6,-42920856.6069,0.6479,0.4325,0.4397,0.4265
22,18,1731.06,-42912515.4741,0.6482,0.4316,0.4388,0.4283
22,19,1770.5,-42907787.5353,0.6489,0.4316,0.4389,0.4272
22,20,1737.83,-42926521.6311,0.6476,0.4319,0.4391,0.4269
22,21,1736.01,-42946699.7594,0.6453,0.4352,0.4426,0.4235
22,22,1747.35,-42927056.3648,0.6474,0.4328,0.4399,0.426
22,23,1709.03,-42916428.534,0.6483,0.4318,0.439,0.4275
22,24,1824.62,-42926528.1465,0.6474,0.4331,0.4405,0.4256
