k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
11,7,103.22,-32025.1825,0.8758,0.5986,0.5899,0.1059
11,8,105.08,-32287.7967,0.8872,0.5953,0.5941,0.1188
11,9,103.91,-32215.5695,0.8819,0.5943,0.5885,0.1114
11,10,104.21,-32214.3548,0.8876,0.5872,0.5865,0.1132
11,11,103.76,-32334.1456,0.8825,0.5909,0.5895,0.1136
11,12,105.19,-32309.8041,0.8825,0.5994,0.5963,0.1185
11,13,103.05,-31844.0474,0.8734,0.6059,0.6074,0.1102
11,14,106.99,-32364.756,0.8865,0.5955,0.595,0.1218
11,15,104.12,-32013.9988,0.8812,0.5995,0.6022,0.1132
11,16,106.38,-32125.8261,0.8799,0.6003,0.5994,0.116
11,17,104.99,-31924.0139,0.8786,0.603,0.6051,0.1096
11,18,104.79,-32175.3358,0.8733,0.604,0.6065,0.1125
11,19,104.96,-32195.5507,0.8821,0.602,0.5955,0.1177
11,20,104.33,-32078.6292,0.882,0.6055,0.595,0.1149
11,21,104.64,-31842.5456,0.8809,0.6025,0.6045,0.1091
11,22,105.05,-32141.8958,0.8773,0.5967,0.5923,0.1088
11,23,103.1,-31976.7956,0.8807,0.6043,0.6005,0.1108
11,24,103.94,-32089.3292,0.8858,0.5973,0.5981,0.1156
11,25,103.93,-32054.1883,0.8783,0.6056,0.598,0.1135
11,26,104.51,-31831.2425,0.8763,0.6065,0.6066,0.1074
11,27,105.81,-31988.3024,0.8779,0.6042,0.6049,0.1114
11,28,107.39,-32111.1031,0.8818,0.5898,0.5948,0.1093
11,29,105.12,-31973.2408,0.8831,0.6027,0.603,0.1121
11,30,106.37,-31921.679,0.8814,0.6015,0.602,0.1108
12,1,132.35,-81271.5697,0.8953,0.5867,0.5865,0.1382
12,2,130.31,-80825.5956,0.894,0.5878,0.5896,0.1347
12,3,130.94,-80769.4197,0.893,0.5878,0.5913,0.1333
12,4,131.43,-80965.8845,0.9009,0.5816,0.5842,0.139
12,5,129.93,-80828.6856,0.8924,0.5892,0.591,0.1334
12,6,132.11,-81021.95,0.8972,0.5871,0.5836,0.1378
12,7,132.73,-81455.0316,0.8988,0.5832,0.582,0.1415
12,8,131.24,-80949.4508,0.8969,0.5854,0.5862,0.1369
12,9,129.61,-80794.3072,0.8931,0.5869,0.5916,0.1345
12,10,131.11,-80902.9852,0.8971,0.5875,0.5851,0.136
12,11,130.99,-80735.6759,0.8937,0.5882,0.5914,0.1338
12,12,130.82,-81055.3416,0.899,0.5833,0.5852,0.138
12,13,131.6,-80667.446,0.8997,0.5849,0.5862,0.1345
12,14,134.71,-81054.7196,0.903,0.581,0.5826,0.1388
12,15,132.91,-81266.1774,0.897,0.5854,0.5839,0.1394
12,16,134.51,-81448.3909,0.9016,0.5827,0.5781,0.143
12,17,132.14,-80921.693,0.8919,0.5884,0.5905,0.1345
12,18,134.59,-81217.5598,0.8971,0.5845,0.5862,0.1383
12,19,136.29,-80976.6049,0.8941,0.5903,0.5852,0.1355
12,20,132.92,-80840.8727,0.8943,0.5908,0.5863,0.1345
12,21,132.56,-80963.9183,0.8944,0.5884,0.5909,0.1354
12,22,135.93,-80979.3904,0.8927,0.5875,0.5924,0.1341
12,23,132.52,-81090.1284,0.8989,0.5838,0.5848,0.1381
12,24,142.27,-81164.5604,0.8926,0.5873,0.5899,0.1366
12,25,136.31,-81264.3661,0.8995,0.5803,0.5868,0.1395
12,26,135.52,-80956.2589,0.8966,0.585,0.5881,0.1363
12,27,134.97,-81154.828,0.8975,0.5876,0.5821,0.1386
12,28,141.91,-80927.7444,0.9004,0.5845,0.5841,0.1372
12,29,133.62,-81011.3626,0.8996,0.5851,0.5836,0.1373
12,30,119.17,-81203.8667,0.8986,0.5867,0.5816,0.1394
13,1,160.39,-193278.5676,0.9121,0.5726,0.5704,0.1513
13,2,160.37,-193783.2581,0.9106,0.5721,0.5727,0.1512
13,3,160.38,-193521.7024,0.9125,0.5707,0.5721,0.1516
13,4,159.8,-193315.2535,0.9107,0.5723,0.572,0.1511
13,5,160.72,-193585.4359,0.9141,0.5692,0.5708,0.1526
13,6,159.64,-193043.2525,0.9128,0.5721,0.5712,0.1499
13,7,162.2,-193920.336,0.9157,0.5671,0.5682,0.1549
13,8,160.79,-194041.0019,0.9107,0.5699,0.5712,0.1544
13,9,162.58,-194044.0566,0.9123,0.5706,0.5697,0.1546
13,10,160.38,-193253.4669,0.9088,0.5742,0.5735,0.1498
