k,s,total_time_seconds,best_log_likelihood,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,transfer_pcie,warm_up_mcmc_cpu
4,14,6.21158766746521,-30.99743766784668,6.208002805709839,2.967116355895996,0.0035521984100341797,2.665152072906494,0.10113787651062012,0.362438440322876,0.003190755844116211
4,15,6.860674142837524,-50.50550804138184,6.856857061386108,2.882026433944702,0.003783702850341797,3.403902053833008,0.10086989402770996,0.3498709201812744,0.003739595413208008
4,16,7.359537124633789,-52.64398460388183,7.355170965194702,3.0407838821411133,0.0043294429779052734,3.7466561794281006,0.10152316093444824,0.345257043838501,0.004652500152587891
4,17,7.824812650680542,-50.33245735168457,7.821924686431885,3.221654176712036,0.0028581619262695312,4.010110139846802,0.10237669944763184,0.3639342784881592,0.004323005676269531
4,18,5.8268163204193115,-33.18725242614746,5.822953701019287,2.8366010189056396,0.003832578659057617,2.400038719177246,0.10030937194824219,0.36971044540405273,0.0028269290924072266
4,19,8.74030327796936,-70.71968383789063,8.73635458946228,3.085653305053711,0.0039212703704833984,5.06546425819397,0.10234832763671875,0.35849428176879883,0.005173921585083008
4,20,6.528648138046265,-39.55467414855957,6.524589538574219,2.9929966926574707,0.004021167755126953,2.9437451362609863,0.10146427154541016,0.37544727325439453,0.003471851348876953
4,21,7.461294412612915,-53.42066879272461,7.458349704742432,2.859959602355957,0.002915620803833008,4.011541128158569,0.10008835792541504,0.3638632297515869,0.00424647331237793
4,22,6.131726264953613,-34.69677581787109,6.1280763149261475,2.8006982803344727,0.0036199092864990234,2.7615885734558105,0.10163760185241699,0.35209131240844727,0.0034017562866210938
4,23,6.792979955673218,-47.832037353515624,6.789283037185669,2.940979242324829,0.003664255142211914,3.2653579711914062,0.10100150108337402,0.3565843105316162,0.003580808639526367
4,24,7.7623069286346436,-53.00687141418457,7.757477283477783,3.069175958633423,0.00479435920715332,4.114811897277832,0.1025381088256836,0.345639705657959,0.0044498443603515625
4,25,7.099872589111328,-52.45090942382812,7.0954978466033936,3.0828769207000732,0.004343986511230469,3.4095351696014404,0.10341072082519531,0.3770925998687744,0.0035653114318847656
4,26,7.174143075942993,-48.85665092468262,7.1703901290893555,3.0808069705963135,0.003724336624145508,3.5196304321289062,0.10402250289916992,0.34456634521484375,0.0038444995880126953
4,27,6.832613229751587,-42.67933578491211,6.829022169113159,3.041703462600708,0.003554821014404297,3.216688632965088,0.10141301155090332,0.36154723167419434,0.003340482711791992
4,28,7.025039196014404,-53.56371994018555,7.021400690078735,2.7232887744903564,0.003602743148803711,3.70532488822937,0.09936714172363281,0.37282371520996094,0.004221439361572266
4,29,6.035391807556152,-41.0481071472168,6.032516717910767,2.8298537731170654,0.0028464794158935547,2.6474609375,0.10217118263244629,0.348036527633667,0.0028417110443115234
4,30,7.125917673110962,-43.0228687286377,7.122870445251465,3.1943366527557373,0.0030210018157958984,3.3679726123809814,0.10457825660705566,0.34166574478149414,0.0036187171936035156
5,1,8.858382940292358,-127.97654266357422,8.854509115219116,3.446918487548828,0.00383758544921875,4.823899030685425,0.10878300666809082,0.35222458839416504,0.0054473876953125
